BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201702,12,1610,201702,13,1610,113977,682611,CALIFORNIA,6,2017,February,Flood,C,7,BUTTE,STO,12-FEB-17 16:10:00,PST-8,13-FEB-17 16:10:00,0,0,0,0,549.00M,0.00K,Newspaper,,,Dam / Levee Break,,,,,,,,,21.0,S,HONCUT,1.0,WSW,LAND,39.0276,-121.5346,39.5452,-121.4872,"Additional heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases. Reduced releases at Oroville Dam resulted in the use of the emergency spillway for the first time in the dam's history.  A portion of the emergency spillway began to show signs of failure which resulted in NWS Sacramento to issue a Flash Flood Warning for potential dam failure and the Oroville Sheriff to issue mandatory large scale evacuations.  The emergency spillway was utilized because the main spillway had damage that required reduced flows through it.  Several levee breaks also brought local evacuations.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","A mass evacuation of over 180000 people located downstream of Oroville Dam was ordered for a possible flash flood, due to the projected near failure of the emergency spillway. The emergency spillway was used when the main spillway was discovered to have suffered severe erosion during releases back on and around February 7th. Releases from Lake Oroville had been increased due to rising lake levels due to inflow from heavy rains.||A presidential disaster declaration provided $274 million for emergency response costs from Feb. 7 though the end of May. The money targeted stabilizing the emergency and main spillways, as well as debris removal and work on the downed Hyatt Powerplant. A bid for long term repairs to the spillway was accepted at $275 million. Together, these total $549 million, though final costs could be much higher.",CSV
201702,17,800,201702,18,800,113902,682794,CALIFORNIA,6,2017,February,Flood,C,21,GLENN,STO,17-FEB-17 08:00:00,PST-8,18-FEB-17 08:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,2.0,S,WILLOWS GLENN CO ARP,0.0,NW,WILLOWS GLENN CO ARP,39.4852,-122.2231,39.5241,-122.2254,"Storms brought additional rain and widespread flooding and debris flows, as well as mountain snow.",Flooding occurred in around the town of Willows along with portions of HWY 39 and I-5.,CSV
201702,17,700,201702,17,905,113902,682200,CALIFORNIA,6,2017,February,Flood,C,21,GLENN,STO,17-FEB-17 07:00:00,PST-8,17-FEB-17 09:05:00,0,0,1,0,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,2.0,WNW,WYO,2.0,WNW,WYO,39.7832,-122.2346,39.7758,-122.2307,"Storms brought additional rain and widespread flooding and debris flows, as well as mountain snow.","A 45-year-old woman drowned after driving around road closures on County Road FF, and into floodwaters northwest of the town of Orland. The drowning was reported about 9:05 a.m. on the rural county road, which is prone to flooding. The woman's SUV was swept down Hambright Creek. When rescue teams responded, the water was so deep there was no sign of a vehicle, and a dive team was necessary for the recovery.",CSV
201702,17,1200,201702,18,1200,113902,682798,CALIFORNIA,6,2017,February,Flood,C,17,EL DORADO,STO,17-FEB-17 12:00:00,PST-8,18-FEB-17 12:00:00,0,0,0,0,500.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,2.0,SSW,MOSQUITO CAMP,2.0,SSW,MOSQUITO CAMP,38.7782,-120.7484,38.7755,-120.7502,"Storms brought additional rain and widespread flooding and debris flows, as well as mountain snow.",There was a significant hole in a roadway due to an underground culvert failure.,CSV
201702,6,900,201702,7,945,113894,682207,CALIFORNIA,6,2017,February,Flood,C,7,BUTTE,STO,06-FEB-17 09:00:00,PST-8,07-FEB-17 09:45:00,0,0,0,0,0.00K,0.00K,Utility Company,,,Heavy Rain,,,,,,,,,1.0,SSW,LAND,2.0,SSW,LAND,39.5296,-121.478,39.5219,-121.4873,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.",Damage to Orvoville Spillway due to flood releases.,CSV
201702,9,1652,201702,10,1652,113894,682602,CALIFORNIA,6,2017,February,Flood,C,33,LAKE,STO,09-FEB-17 16:52:00,PST-8,10-FEB-17 16:52:00,0,0,0,0,7.00M,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,2.0,SSE,LAKEPORT,1.0,NE,LAKEPORT,39.028,-122.9132,39.0565,-122.9114,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","Flooding of Clear Lake brought the closure of multiple roads. Lakeshore Boulevard was closed due to flooding between Lange Street and Giselman Street, Other strees closed included Esplanade Street, K Street, Konoctie Avenue, and Lupoyoma Avenue.  Clear Lake���s level stayed in flood stage for a month and led to mandatory evacuations in parts of the city of Lakeport. Lake County Public Works Director said early assessments suggested damage to county-maintained roads ranged between $5 million and $7 million.",CSV
201702,9,1700,201702,10,1700,113894,682603,CALIFORNIA,6,2017,February,Flood,C,77,SAN JOAQUIN,STO,09-FEB-17 17:00:00,PST-8,10-FEB-17 17:00:00,0,0,0,0,100.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1.0,N,LODI,1.0,N,LODI,38.15,-121.27,38.1486,-121.2672,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.",Flood waters were reported in several homes in Acampo.,CSV
201702,8,800,201702,9,800,113894,682213,CALIFORNIA,6,2017,February,Flood,C,67,SACRAMENTO,STO,08-FEB-17 08:00:00,PST-8,09-FEB-17 08:00:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,2.0,W,DEL PASO HGTS,1.0,NW,DEL PASO HGTS,38.6042,-121.5152,38.6094,-121.4878,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","Discovery Park in Sacramento was flooded, with water about 8 feet deep.",CSV
201702,8,1000,201702,9,1000,113894,682216,CALIFORNIA,6,2017,February,Flood,C,57,NEVADA,STO,08-FEB-17 10:00:00,PST-8,09-FEB-17 10:00:00,0,0,0,0,3.56M,0.00K,Department of Highways,,,Heavy Rain,,,,,,,,,2.0,W,NEVADA CITY,2.0,N,ALTA HILL,39.2707,-121.0537,39.2648,-121.0733,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","HWY 49 was closed north of Nevada City, from Newtown Rd. to Tyler Foote Rd. due to multiple slip outs.",CSV
201702,8,1000,201702,9,1000,113894,682217,CALIFORNIA,6,2017,February,Flood,C,67,SACRAMENTO,STO,08-FEB-17 10:00:00,PST-8,09-FEB-17 10:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1.0,SE,WILTON,1.0,SE,WILTON,38.41,-121.26,38.4132,-121.2614,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.",Green Rd. in Wilton flooded due to levee over topping. Evacuations were ordered for low lying portions of Wilton and Point Pleasant.,CSV
201703,21,900,201703,21,1010,114394,685619,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 10:10:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.0,NE,ARCADE,1.0,NE,ARCADE,38.6443,-121.3635,38.6419,-121.367,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","CHP reported flooding on on-ramp to SR 51 by Auburn Blvd. Standing water in lane, bottom of the cloverleaf was flooded.",CSV
201702,10,1200,201702,10,1245,113894,682806,CALIFORNIA,6,2017,February,Flood,C,67,SACRAMENTO,STO,10-FEB-17 12:00:00,PST-8,10-FEB-17 12:45:00,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,,,Dam / Levee Break,,,,,,,,,2.0,SSW,MC CONNELL,2.0,SSW,MC CONNELL,38.3574,-121.3463,38.3579,-121.3443,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","A freight train carrying food products derailed Friday afternoon near Elk Grove in Sacramento County, sending 22 train cars into the Cosumnes River near Highway 99, according to the Cosumnes Fire Department. A levy on the river nearby had broken, eroding the material under the railroad trestle the train went over, apparently causing the derailment.",CSV
201702,17,0,201702,17,1139,113902,682199,CALIFORNIA,6,2017,February,Flood,C,103,TEHAMA,STO,17-FEB-17 00:00:00,PST-8,17-FEB-17 11:39:00,0,0,0,1,0.00K,0.00K,Newspaper,,,Heavy Rain,,,,,,,,,2.0,SSW,JELLY,3.0,NNE,JELLY,40.3086,-122.2074,40.3667,-122.1786,"Storms brought additional rain and widespread flooding and debris flows, as well as mountain snow.","Two men and a woman were trying to get to their home in a flooded area via a canoe but it tipped in the process, deputies said. Tehama County Sheriff's Boating Safety crews responded and rescued one man and a woman, however, the other man drowned.",CSV
201702,8,1200,201702,9,1200,113894,682218,CALIFORNIA,6,2017,February,Flood,C,7,BUTTE,STO,08-FEB-17 12:00:00,PST-8,09-FEB-17 12:00:00,0,0,0,0,2.37M,0.00K,Department of Highways,,,Heavy Rain,,,,,,,,,3.0,NNW,BIG BEND,3.0,NNW,BIG BEND,39.74,-121.5,39.7424,-121.4832,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.",HWY 70 was closed from Jarbo Gap in Butte County to Greenville Wye in Plumas County due to flooding.,CSV
201702,9,1400,201702,10,1400,113894,682225,CALIFORNIA,6,2017,February,Flood,C,9,CALAVERAS,STO,09-FEB-17 14:00:00,PST-8,10-FEB-17 14:00:00,0,0,0,0,7.01M,0.00K,Department of Highways,,,Heavy Rain,,,,,,,,,1.0,WNW,WEST PT,2.0,WNW,WEST PT,38.41,-120.55,38.4103,-120.5584,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.",East and west bound SR-26 were closed from Iris Way to the North Fork Mokelumne River Bridge due to flooding and a slope failure.,CSV
201702,11,900,201702,12,900,113977,682601,CALIFORNIA,6,2017,February,Flood,C,67,SACRAMENTO,STO,11-FEB-17 09:00:00,PST-8,12-FEB-17 09:00:00,0,0,0,0,0.00K,0.00K,County Official,,,Dam / Levee Break,,,,,,,,,1.0,NNE,LOCKE,2.0,NE,LOCKE,38.2694,-121.4892,38.2718,-121.4646,"Additional heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases. Reduced releases at Oroville Dam resulted in the use of the emergency spillway for the first time in the dam's history.  A portion of the emergency spillway began to show signs of failure which resulted in NWS Sacramento to issue a Flash Flood Warning for potential dam failure and the Oroville Sheriff to issue mandatory large scale evacuations.  The emergency spillway was utilized because the main spillway had damage that required reduced flows through it.  Several levee breaks also brought local evacuations.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","At 08:00 on 2/11, a levee breach on McCormack-Williamson Tract occurred at Station 28+00 on the Mokelumne River. The 150 foot wide breach was located approximately �� mile downstream of the upstream end of McCormack-Williamson Tract.",CSV
201703,4,2043,201703,4,2143,114796,688551,CALIFORNIA,6,2017,March,Flood,C,75,SAN FRANCISCO,MTR,04-MAR-17 20:43:00,PST-8,04-MAR-17 21:43:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NE,OCEAN VIEW,2.0,NE,OCEAN VIEW,37.7453,-122.4048,37.7453,-122.4049,"A cold front moved through the MTR CWA the night of Saturday March 4th producing steady rain and isolated thunderstorms into Sunday. This system resulted in minor roadway flooding, a debris flow, and pea sized hail.",Roadway flooding Us 101 N at Cesar Chavez St offramp.,CSV
201703,4,2045,201703,4,2145,114796,688553,CALIFORNIA,6,2017,March,Flood,C,1,ALAMEDA,MTR,04-MAR-17 20:45:00,PST-8,04-MAR-17 21:45:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SSE,EMERYVILLE,2.0,SSE,EMERYVILLE,37.8253,-122.2658,37.8251,-122.2658,"A cold front moved through the MTR CWA the night of Saturday March 4th producing steady rain and isolated thunderstorms into Sunday. This system resulted in minor roadway flooding, a debris flow, and pea sized hail.",Roadway flooding at 3601 Telegraph Ave.,CSV
201703,4,2051,201703,4,2151,114796,688554,CALIFORNIA,6,2017,March,Flood,C,75,SAN FRANCISCO,MTR,04-MAR-17 20:51:00,PST-8,04-MAR-17 21:51:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,WNW,OCEAN VIEW,1.0,WNW,OCEAN VIEW,37.7233,-122.4477,37.723,-122.4478,"A cold front moved through the MTR CWA the night of Saturday March 4th producing steady rain and isolated thunderstorms into Sunday. This system resulted in minor roadway flooding, a debris flow, and pea sized hail.","Roadway flooding I-280 S Ocean Ave Offramp, 2 inches of standing water across all lanes.",CSV
201703,4,2109,201703,4,2209,114796,688555,CALIFORNIA,6,2017,March,Flood,C,75,SAN FRANCISCO,MTR,04-MAR-17 21:09:00,PST-8,04-MAR-17 22:09:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,6.0,E,CRISSY AAF,6.0,E,CRISSY AAF,37.8085,-122.3673,37.8084,-122.3671,"A cold front moved through the MTR CWA the night of Saturday March 4th producing steady rain and isolated thunderstorms into Sunday. This system resulted in minor roadway flooding, a debris flow, and pea sized hail.",Roadway flooding reported at I80E at Treasure Island offramp near San Francisco.,CSV
201703,4,2238,201703,4,2338,114796,688556,CALIFORNIA,6,2017,March,Flood,C,1,ALAMEDA,MTR,04-MAR-17 22:38:00,PST-8,04-MAR-17 23:38:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,S,DOUGHERTY,1.0,S,DOUGHERTY,37.7024,-121.9217,37.7026,-121.9229,"A cold front moved through the MTR CWA the night of Saturday March 4th producing steady rain and isolated thunderstorms into Sunday. This system resulted in minor roadway flooding, a debris flow, and pea sized hail.",Roadway flooding I-580 S connector to I-680. Both lanes flooded on connector.,CSV
201702,10,1635,201702,11,1635,113894,682600,CALIFORNIA,6,2017,February,Flood,C,67,SACRAMENTO,STO,10-FEB-17 16:35:00,PST-8,11-FEB-17 16:35:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Dam / Levee Break,,,,,,,,,3.0,ENE,DILLARD,1.0,SSE,WILTON,38.42,-121.21,38.4084,-121.2646,"Storms brought a range of significant weather impacts to northern interior California. The first storm was very wet and warm, the second not quite as wet but cooler with lower snow levels. Both storms brought strong, damaging winds. The heavy rain brought widespread flooding of small streams and rivers, with some flooding of main stem rivers. Wet conditions from previous storms brought saturated ground and elevated reservoirs, with flood control releases.|There was also mountain snow many feet deep, and damaging winds, with numerous trees down on roads, vehicles, and homes. Many roads, including major highways such as Interstate 80, were shut down due to mudslides, heavy snow, flooding, washouts or avalanche suppression. Other significant impacts include numerous accidents due to slippery roads, evacuations and rescues due to flooding.","Three levees along the Cosumnes River were breached Friday night at Pear Lane, allowing flood waters into the Wilton area. Localized flooding closed Green Road and others nearby roads as waters into Dillard Road. Several roads remained closed through the night, according to the Sacramento County Office of Emergency Services.",CSV
201703,21,900,201703,21,1005,114394,685617,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 10:05:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,2.0,NE,SACRAMENTO,1.0,NE,SACRAMENTO,38.5628,-121.4476,38.5617,-121.4483,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.",Roadway flooding reported in eastern Sacramento at Folsom Blvd and 47th St.,CSV
201703,21,900,201703,21,1053,114394,685623,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 10:53:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,2.0,SSE,SACRAMENTO,2.0,SSE,SACRAMENTO,38.5261,-121.4566,38.5249,-121.4565,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","Ethel Way was flooded between Fruitridge Rd. and 28th Ave., Sacramento.",CSV
201703,21,930,201703,21,1040,114394,685626,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:30:00,PST-8,21-MAR-17 10:40:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.0,WSW,BRIGHTON,1.0,SW,BRIGHTON,38.54,-121.44,38.5403,-121.4379,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","Flooded roadways reported in Tahoe Park, Sacramento.",CSV
201703,21,900,201703,21,958,114394,685627,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 09:58:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,2.0,NE,ELVAS,2.0,NE,ELVAS,38.6,-121.4,38.5995,-121.4005,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","CHP reported roadway flooding at Fulton Ave and Arden Way, Sacramento.",CSV
201703,21,900,201703,21,1050,114394,685630,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 10:50:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NNE,SACRAMENTO,1.0,NNE,SACRAMENTO,38.5607,-121.4672,38.5606,-121.4665,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.",CHP reported roadway flooding at US 50E and 34th Street off-ramp.,CSV
201703,21,900,201703,21,1105,114394,685631,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 11:05:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,S,ARCADE,2.0,S,ARCADE,38.5933,-121.3822,38.5979,-121.3813,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","Roadway flooding reported by CHP at Watt Ave. and Arden Way, Sacramento.",CSV
201703,21,900,201703,21,1108,114394,685636,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 11:08:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NNW,ELVAS,1.0,NNW,ELVAS,38.5971,-121.4403,38.5974,-121.443,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","Roadway flooding reported by CHP at Exposition and Response Rd., Sacramento.",CSV
201703,21,900,201703,21,1110,114394,685639,CALIFORNIA,6,2017,March,Flood,C,67,SACRAMENTO,STO,21-MAR-17 09:00:00,PST-8,21-MAR-17 11:10:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.0,SSE,NORTH HIGHLANDS,1.0,SSE,NORTH HIGHLANDS,38.66,-121.36,38.6607,-121.3608,"Strong storms developed behind a cold front, bringing abundant rain and severe weather, including a damaging micro-burst and large hail in the foothills.","More than half an inch of rain fell within 15 minutes, flooding roadway at Madison Ave. and I80. Lots of freeway spin-outs.",CSV
201702,21,824,201702,21,1024,112433,681976,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,21-FEB-17 08:24:00,PST-8,21-FEB-17 10:24:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,SE,COYOTE,3.0,SE,COYOTE,37.1915,-121.6912,37.1913,-121.6919,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Flooding reported at NB 101 and Coyote Creek Golf Dr.,CSV
201702,21,939,201702,21,1139,112433,681984,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,21-FEB-17 09:39:00,PST-8,21-FEB-17 11:39:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,3.0,SE,COYOTE,3.0,SE,COYOTE,37.1943,-121.6967,37.1939,-121.6972,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Breach in Coyote Canal along Coyote Creek. Flooding just east of 101.,CSV
201702,21,1002,201702,21,1202,112433,681986,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,21-FEB-17 10:02:00,PST-8,21-FEB-17 12:02:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,ESE,SAN JOSE,1.0,ESE,SAN JOSE,37.32,-121.86,37.3188,-121.8588,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Multiple homes flooded in the San Jose Nordale area at Senter and Phelan.,CSV
201702,21,1008,201702,21,1208,112433,681991,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,21-FEB-17 10:08:00,PST-8,21-FEB-17 12:08:00,0,0,0,0,0.00K,0.00K,Public,,,Heavy Rain,,,,,,,,,1.0,SSW,WAYNE,1.0,SSW,WAYNE,37.3648,-121.8913,37.3647,-121.8916,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",Flooding reported at Oakland Rd and Commercial St in San Jose.,CSV
201702,21,1236,201702,21,1436,112433,681992,CALIFORNIA,6,2017,February,Flood,C,85,SANTA CLARA,MTR,21-FEB-17 12:36:00,PST-8,21-FEB-17 14:36:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,3.0,SE,COYOTE,3.0,SE,COYOTE,37.1929,-121.6973,37.1925,-121.6965,"Potent AR brought copious amounts of rain to the region causing widespread flooding, debris flow, accidents, and over topping of reservoir spillways.",HWY 101 flooding near Coyote Creek.,CSV
